Record ID,AIM - Actionability Date,AIM - Company Notes,AIM - Direct Relationship,AIM - EBITDA Estimate,AIM - Ranking,AIM - Revenue Estimate,AIM - Top Prospect,Pipeline Opportunity,Company name,Company owner,AIM - Next Touch Date,AIM - Actionable Date,State/Region,City,Description,AIM - Known Ranking,FTE,Create Date,Last Modified Date,Associated Company,Associated Company IDs
10263603463,,,,,,,,,Crosstree Capital Securities LLC,,,,FL,Tampa,"Crosstree is a global leader in guiding health science M&A, recapitalization, and growth financing strategies. They specialize in the pharmaceutical services, diagnostics and tools, and digital health sectors. With over 150 transactions under their bel...",,,2022-12-06 15:51,2024-02-01 16:48,,
10264487013,,,,,,,,,CDX Advisors,,,,NY,New York,"CDX Advisors provides a unique set of investment banking services to growth companies in the TMT sector. We combine a highly experienced team of bulge-bracket trained advisors with a suite of technology tools using AI, deep learning and NLP along with a massive proprietary database to provide differentiated insights and deliver superior outcomes for our clients.",,,2022-12-06 15:51,2023-12-15 09:47,,
10264516385,,,,,Not Interesting,,,,Imagine Capital Group,,,,IL,Chicago,"Imagine Capital Group is a global FinTech Merchant Bank focused on Investment Banking, Venture Investments, and Strategy Consulting.",,,2022-12-06 15:51,2024-02-01 14:55,,
10271292457,,,,,,,,,B Riley,,,,CA,Los Angeles,"Riley & Co. is a full-service investment bank that offers unparalleled value, proprietary research, and creative banking solutions to deliver profits and success for our clients.",,,2022-12-06 15:51,2024-02-01 15:16,,
10263603464,,,,,,,,,Bentley Associates L.P.,,,,NY,New York,Comprised of Managing Director investment bankers providing a full array of services to middle market and growth companies.,,,2022-12-06 15:51,2023-12-15 09:47,,
10264501505,,"Broad process with strategics and financial institutions, no access to management before IOIs. Affinipay selling because ICP is too different from MyCase ICP
owns Soluno.",,,C,,,,Software Equity Group,,,,CA,Solana Beach,Passed due to sector; subscale ARR with low growth and low retention. ,,,2022-12-06 15:51,2024-01-29 14:05,,
10263573778,,,,,,,,,Horatio Partners,,,,NY,New York,Horatio Partners is an investment bank that specializes in raising and exiting for late stage and pre IPO startups.,,,2022-12-06 15:51,2023-12-15 09:47,,
10263603465,,,,,,,,,Perella Weinberg Partners,,,,NY,New York,"Perella Weinberg Partners is a leading global independent financial services firm that provides strategic, financial, and tactical advice in connection with executing complex mergers, acquisitions, company sales, and corporate divestitures. They also o...",,,2022-12-06 15:51,2024-02-01 16:18,,
10262254361,,,,,,,,,ABG Sundal Collier,,,,Capital Region of Denmark,Oslo,"ABG Sundal Collier is the independent, Nordic investment banking powerhouse, developed over 30 years, founded on a hard working partnership culture and the ability to attract top talent.",,,2022-12-06 15:51,2023-12-15 09:47,,
10263603466,,,,,,,,,ALANTRA,,,,Comunidad de Madrid,Madrid,Possibility is in the ascent on Alantra…,,,2022-12-06 15:51,2024-01-31 15:03,,
10263588280,,,,,,,,,Stephens Inc.,,,,AR,Little Rock,"Founded in 1933, Stephens is a privately held, independent financial services firm focused on building value for companies, state and local governments, institutions and high net worth investors. We are headquartered in Little Rock, Arkansas, with offi...",,,2022-12-06 15:51,2023-12-15 09:47,,
10263580304,,,,,,,,,UBS,,,,,Zürich,"UBS is a global financial services firm providing tailored financial solutions based on personal situations and goals. They offer wealth management, investment banking, asset management, and private and corporate banking services. With operations in ov...",,,2022-12-06 15:51,2024-01-21 08:02,,
10264487014,,,,,,,,,Aleutian Capital Partners LLC,,,,NY,New York,"Aleutian Capital is a New York merchant banking firm that provides merger and acquisition (M&A) advisory services and makes principal investments in the North American middle market. They have a national footprint and global reach, serving companies in...",,,2022-12-06 15:51,2024-02-01 19:33,,
10264581933,,,,,,,,,Auctus Group,,,,IL,Chicago,"Auctus Group, Inc is a financial services group that specializes in merger & acquisition advisory, institutional private placements of debt and equity, financial restructuring, valuation, and strategic consulting.",,,2022-12-06 15:51,2024-01-16 09:13,,
10263603467,,,,,C,,,,Hennepin Partners,Jeffrey Bumb,,,MN,Minneapolis,"Hennepin Partners, LLC is a boutique investment banking. It provides sell-side mergers and acquisitions, buy-side mergers and acquisitions, debt private placements, equity private placements, and analysis of strategic alternatives services.",,40,2022-12-06 15:51,2024-02-01 18:57,,
10264548983,,,,,,,,,Mfs Capital Advisors,,,,NY,New York,"MFS Capital Advisors is a New York based boutique investment bank providing advisory and consulting services. They have a decade-long history of representing business owners and entrepreneurs. They specialize in mergers & acquisitions, capital markets,...",,,2022-12-06 15:51,2024-02-01 18:01,,
10263543890,,,,,,,,,JCF Capital Markets,,,,CA,Carlsbad,"Capital Advisory, Management Consulting, and Mergers & Acquisition Services. Google+: https://t.co/dTeHuJ2qRA LinkedIn: https://t.co/bvYZvr3VrF",,,2022-12-06 15:51,2023-12-15 09:47,,
10264590380,,,,,,,,,Oberon Securities,,,,NY,New York,We are a New York based boutique investment bank that addresses the financial needs of small and midsize companies across a broad range of industries,,,2022-12-06 15:51,2024-01-30 12:05,,
10263447419,,,,,,,,,SVB Leerink,,,,CA,Santa Clara,"SVB Securities offers a range of money market mutual funds, all of which provide a high degree of liquidity and competitive returns. Our mutual funds are managed in all market conditions by professional managers who invest in high-quality money market instruments. Clients benefit from access to some of the industry's top money market mutual funds through our third-party providers, Western Asset Management and Columbia Management, enabling them to make the most of their cash on hand. We help identify the funds that best suit client investment requirements. SVB Securities' money market mutual funds include: U.S. Treasury securities funds U.S. government agency funds Funds that invest in a broad range of short-term, high-quality corporate obligations Tax-advantaged funds Money market funds are registered with the SEC and fall under the jurisdiction of Rule 2a-7 of the Investment Company Act of 1940. These funds are mandated by the SEC to maintain investment objectives that meet the shared primary objectives of all SVB clients - preserving capital, and accessing liquidity. For our clients with high or uncertain liquidity needs, these funds provide a strategic way to earn competitive returns, adhere to their investment policy guidelines and maintain complete flexibility with respect to their cash needs.",,,2022-12-06 15:51,2024-01-16 03:51,,
10263603468,,,,,,,,,Beal Private Capital,,,,CA,Los Angeles,"We raise capital for private equity & hedge fund managers, in addition to providing strategic & marketing services for growth companies.",,,2022-12-06 15:51,2023-12-15 09:47,,
10263529516,,,,,,,,,Morgan Partners,,,,MA,Newton,Discover the Morgan Advantage. We are a leading middle market investment bank exclusively focused on the needs of financial technology companies.,,,2022-12-06 15:51,2023-12-15 09:47,,
10264493072,,,,,,,,,Menalto Advisors,,,,CA,Menlo Park,,,,2022-12-06 15:51,2024-02-01 10:02,,
10264548990,,,,,,,,,Canaccord Genuity,,,,Greater London,London,"Canaccord Genuity Group Inc. is a leading independent, full service financial services firm, with operations in two principal segments of the securities industry: wealth management and capital markets. The Canaccord Genuity segment provides investment ...",,,2022-12-06 15:51,2024-01-29 06:28,,
10264590381,,,,,,,,,TI Partners,,,,NY,New York,,,,2022-12-06 15:51,2024-01-31 14:33,,
10263551150,,,,,,,,,BCMS,,,,CA,N Charleston,BCMS - Global mergers & acquisitions advisors. Specialising in advising shareholders of privately owned companies looking to sell their business,,,2022-12-06 15:51,2023-12-15 09:47,,
10263573779,,,,,,,,,Lightning Partners,,,,FL,Winter Park,"Lightning Partners provides direction and advice to growth technology companies on M&A, capital raising and strategy that result in superior outcomes, including industry leading valuations, ideal transaction terms and best-in-class close rates.",,,2022-12-06 15:51,2024-01-25 13:01,,
10264516386,,,,,,,,,Allied Advisers,,,,PA,Conshohocken,Allied Advisers is a global technology-focused advisory firm specializing in M&A and Capital Raises for middle-market companies.,,,2022-12-06 15:51,2024-01-26 11:28,,
10263543892,,,,,,,,,Austerlitz Capital,,,,,,,,,2022-12-06 15:51,2024-01-04 07:00,,
10263516086,,,,,,,,,Inner Circle Sports,,,,NY,New York,"Inner Circle Sports, LLC (“ICS”), headquartered in New York City, is a boutique investment bank focused on the global sports industry. We specialize in providing an array of corporate finance services including buy-side and sell-side advisory, acquisit...",,,2022-12-06 15:51,2023-12-15 09:47,,
10263567254,,,,,,,,,"TAG Financial Institutions Group, LLC",,,,NY,New York,A boutique investment bank with a focus and passion in providing investment banking services to middle market companies .,,,2022-12-06 15:51,2023-12-15 09:47,,
10264509283,,,,,,,,,Evercore Inc,,,,NY,New York,"Evercore is a leading global independent investment bank and advisory firm. They provide trusted and innovative advice to help clients achieve superior results. Their services include mergers and acquisitions, strategic shareholder advisory, restructur...",,,2022-12-06 15:51,2024-02-01 18:47,,
10262254362,,,,,,,,,Trafalgar Capital Partners,,,,DC,Washington,"Trafalgar Capital Partners is a global investment and merchant banking firm that focuses on technology, media, and telecommunications. They provide investment banking, valuation, and financial advisory services.",,,2022-12-06 15:51,2023-12-15 09:47,,
10264509284,,,,,,,,,Scott-Macon,,,,NY,New York,"Scott-Macon Group, Inc. is one of the oldest independent investment banks in the United States with an emphasis on the middle market.",,,2022-12-06 15:51,2024-02-01 19:17,,
10264565396,,,,,,,,,RA Capital Advisors,,,,CA,San Diego,RA Capital provides financial advisory services through RA Capital Advisors. RA Capital Advisors is a leading private investment bank.,,,2022-12-06 15:51,2023-12-15 09:47,,
10263447420,,,,,,,,,Fennebresque & Co.,,,,NC,Charlotte,"Fennebresque & Co. was founded in 2007 by partners with diverse technical backgrounds including investment banking, accounting, real estate, consulting, legal and operations. The combined experience and senior level expertise of our team bring powerful insight to meet the emerging challenges of an increasingly complex and interdependent world. The food and healthcare industries are rapidly evolving and it has never been more critical for companies to understand their opportunities and vulnerabilities. Our partners are located in proximity to companies, universities, growers, natural resources and others who bring value added ease and efficiencies to industry collaboration. We leverage our relationships at every level, cultivating an open innovation platform that allows for us to execute transactions that truly address market needs.",,,2022-12-06 15:51,2023-12-15 09:47,,
10263543893,,,,,,,,,FT Partners,,,,CA,San Francisco,FT Partners is a San Francisco based investment banking firm that is focused solely on the financial technology sector...,,,2022-12-06 15:51,2024-02-01 18:03,,
